date,symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
19-06-2019,TECHM,EQ,741.55,742,744.3,729.55,735.15,735.6,735.55,1945921,1.43133E+14,49523,1188494,0.6108
20-06-2019,TECHM,EQ,735.6,722,731,717.85,726.75,725.55,723.8,4139025,2.99582E+14,137076,2793127,0.6748
21-06-2019,TECHM,EQ,725.55,729,744,726.5,736,740.45,738.25,7280809,5.37505E+14,105379,4957066,0.6808
24-06-2019,TECHM,EQ,740.45,738,738,727,727,728.25,730.07,1242655,9.07229E+13,50994,590256,0.475
25-06-2019,TECHM,EQ,728.25,727,728.15,720,724.5,724.35,724.11,1451025,1.05071E+14,61333,811716,0.5594
26-06-2019,TECHM,EQ,724.35,721.3,730.85,716.4,718.15,718.1,722.47,2781711,2.0097E+14,87009,1842756,0.6625
27-06-2019,TECHM,EQ,718.1,715.5,719,691.65,703.05,701.95,702.15,8567309,6.01554E+14,159967,4455458,0.5201
28-06-2019,TECHM,EQ,701.95,706.9,715,704.1,707.45,706.6,710.07,3421172,2.42928E+14,76706,1523550,0.4453
01-07-2019,TECHM,EQ,706.6,709.7,711.2,702.35,704.5,704.65,706.12,2073961,1.46448E+14,67466,1295305,0.6246
02-07-2019,TECHM,EQ,704.65,702.05,713,700.25,712,711.65,706.03,2432132,1.71715E+14,47227,1289054,0.53
03-07-2019,TECHM,EQ,711.65,713,713.45,698.5,701.4,701.1,704.65,2040614,1.43792E+14,75495,1202398,0.5892
04-07-2019,TECHM,EQ,701.1,701.4,706.75,697,700.45,700.6,700.53,2838357,1.98836E+14,48173,1803110,0.6353
05-07-2019,TECHM,EQ,700.6,700.5,703,678.3,679.15,681.1,691.56,2813644,1.94581E+14,84389,1697382,0.6033
08-07-2019,TECHM,EQ,681.1,680,685.75,665.5,681,680.35,679.83,2293102,1.55892E+14,75009,1236795,0.5394
09-07-2019,TECHM,EQ,680.35,681,684,668.6,673,675.9,674.99,2180104,1.47155E+14,65454,1159298,0.5318
10-07-2019,TECHM,EQ,675.9,671.05,684.8,668,675.5,674.85,675.79,2468773,1.66838E+14,68472,1167342,0.4728
11-07-2019,TECHM,EQ,674.85,676.7,676.7,658.4,665.35,665.7,664.4,3449721,2.29199E+14,112558,2014086,0.5838
12-07-2019,TECHM,EQ,665.7,665,672.9,663,667.4,665.8,667.56,1792810,1.19682E+14,62824,831372,0.4637
15-07-2019,TECHM,EQ,665.8,675,680.7,665.85,679.55,677.9,672.65,1883164,1.26671E+14,64529,724599,0.3848
16-07-2019,TECHM,EQ,677.9,680,681.6,670.5,676.5,675.95,675.83,2015642,1.36224E+14,59251,983688,0.488
17-07-2019,TECHM,EQ,675.95,675.95,695.5,673.05,690.3,690.8,688.64,3271680,2.25302E+14,59693,1490547,0.4556
18-07-2019,TECHM,EQ,690.8,687.35,694.25,680.1,687,687.2,686.96,2984256,2.05008E+14,114958,1803369,0.6043
19-07-2019,TECHM,EQ,687.2,687.2,691.5,664.4,675,675.05,674.79,2005513,1.3533E+14,65173,892212,0.4449
22-07-2019,TECHM,EQ,675.05,671,679,670,671.9,671.95,673.89,1286218,8.66764E+13,50991,671392,0.522
23-07-2019,TECHM,EQ,671.95,673.25,675.55,665.75,670,671.2,670.56,1462269,9.80538E+13,51633,735824,0.5032
24-07-2019,TECHM,EQ,671.2,670.35,679.8,651.45,662.75,660.45,665,3060459,2.03522E+14,84614,1854519,0.606
25-07-2019,TECHM,EQ,660.45,647.8,657.65,641.5,654.4,652.5,651.57,2751865,1.79305E+14,77942,1517040,0.5513
26-07-2019,TECHM,EQ,652.5,649.7,651,641.05,644.75,643.5,644.77,1637706,1.05594E+14,71662,949989,0.5801
29-07-2019,TECHM,EQ,643.5,641,654.65,641,644,646.3,647.45,2524484,1.63448E+14,87200,1157415,0.4585
30-07-2019,TECHM,EQ,646.3,645,650.3,633.15,640.9,640.25,641.01,2882913,1.84798E+14,69347,1709570,0.593
31-07-2019,TECHM,EQ,640.25,629,639.8,607.15,635.2,636.25,622.8,9651731,6.01111E+14,199316,4558232,0.4723
01-08-2019,TECHM,EQ,636.25,632.05,633.45,619,625.3,625.65,624.64,3982949,2.4879E+14,136151,2489585,0.6251
02-08-2019,TECHM,EQ,625.65,625,639.1,618.4,636.8,636.15,628.76,2172845,1.36619E+14,106712,1169645,0.5383
05-08-2019,TECHM,EQ,636.15,631.15,651.05,625.3,649.85,648.05,640.94,3140140,2.01263E+14,105725,1720951,0.548
06-08-2019,TECHM,EQ,648.05,650.1,679.85,650.1,672,670.6,666.71,7226321,4.81784E+14,227458,3916518,0.542
07-08-2019,TECHM,EQ,670.6,671.8,678.5,670.3,673.85,674.45,675.31,3239880,2.18792E+14,141330,2261509,0.698
08-08-2019,TECHM,EQ,674.45,674,683.9,665,680,680.2,674.29,2708834,1.82653E+14,143165,1389475,0.5129
09-08-2019,TECHM,EQ,680.2,679,680.75,659.75,663,663.35,674.41,3743407,2.52459E+14,124738,2218854,0.5927
13-08-2019,TECHM,EQ,663.35,661.1,662.5,636,640.3,639.15,643.96,2716622,1.7494E+14,81290,1583253,0.5828
14-08-2019,TECHM,EQ,639.15,639.05,662.5,638.9,658.75,659.1,654.84,2627043,1.72029E+14,92143,1508436,0.5742
16-08-2019,TECHM,EQ,659.1,656.9,661,646.15,659.05,659,652.65,3067796,2.00218E+14,105567,2103903,0.6858
19-08-2019,TECHM,EQ,659,662,674.4,661.5,673.9,670.35,668.17,2871173,1.91842E+14,80122,1785683,0.6219
20-08-2019,TECHM,EQ,670.35,674,680,664.65,669.15,668.9,670.98,3913608,2.62594E+14,63954,2219664,0.5672
21-08-2019,TECHM,EQ,668.9,670,675,669.3,673.7,672.8,672.39,2106655,1.4165E+14,92058,1218094,0.5782
22-08-2019,TECHM,EQ,672.8,672.65,684,668.1,683,682.75,678.72,3353812,2.27631E+14,121484,2047581,0.6105
23-08-2019,TECHM,EQ,682.75,684.25,694.4,679.4,687,683.85,688.86,7015461,4.83269E+14,141603,4929308,0.7026
26-08-2019,TECHM,EQ,683.85,689.8,693,670.2,690.8,691.15,684.13,1767289,1.20905E+14,40938,835056,0.4725
27-08-2019,TECHM,EQ,691.15,689.85,689.85,673.2,675.1,676.35,680.63,3160545,2.15115E+14,106806,2154733,0.6818
28-08-2019,TECHM,EQ,676.35,676,693.45,676,687.25,690.2,686.83,2749273,1.88828E+14,73548,1733113,0.6304
29-08-2019,TECHM,EQ,690.2,684.15,694,681,692,691.15,689.93,2789979,1.92488E+14,61174,1603322,0.5747
30-08-2019,TECHM,EQ,691.15,693,700.7,675.85,696,693.65,685.56,3067856,2.10319E+14,77204,1731106,0.5643
03-09-2019,TECHM,EQ,693.65,698,716.9,698,703,704.5,709.64,5044667,3.5799E+14,105071,2380036,0.4718
04-09-2019,TECHM,EQ,704.5,705,709.75,692.2,703,703.25,700.5,2027768,1.42046E+14,111385,835657,0.4121
05-09-2019,TECHM,EQ,703.25,710,710,691.05,695,695.45,697.54,2019839,1.40892E+14,118727,1060199,0.5249
06-09-2019,TECHM,EQ,695.45,716.35,734.45,716.35,722.25,721.75,726,10663234,7.74154E+14,232742,2694066,0.2526
09-09-2019,TECHM,EQ,721.75,723,723,710,714,712.9,713.61,1754023,1.25168E+14,55813,602705,0.3436
11-09-2019,TECHM,EQ,712.9,718,723.25,701.25,703.1,703.7,705.03,2702792,1.90556E+14,90136,1379007,0.5102
12-09-2019,TECHM,EQ,703.7,701.1,709.2,694,705.55,705.55,701.29,3282740,2.30214E+14,98170,1734439,0.5284
13-09-2019,TECHM,EQ,705.55,705.25,711.3,701,708.6,709.5,707.6,1073430,7.59557E+13,38470,297173,0.2768
16-09-2019,TECHM,EQ,709.5,710.1,723.25,710.1,719.05,719.45,715.65,2500556,1.78953E+14,63251,1337297,0.5348
17-09-2019,TECHM,EQ,719.45,719.9,719.9,699.15,707.5,705.95,704.23,2948429,2.07638E+14,82466,1678120,0.5692
18-09-2019,TECHM,EQ,705.95,710,718.1,701.9,717.4,716.75,711.91,1666369,1.1863E+14,63002,867385,0.5205
19-09-2019,TECHM,EQ,716.75,715.7,715.7,700,701.2,703.35,704.54,1570183,1.10625E+14,53272,704082,0.4484
20-09-2019,TECHM,EQ,703.35,701.3,716.2,696.05,700,700.85,702.57,3394351,2.38476E+14,90442,1723165,0.5077
23-09-2019,TECHM,EQ,700.85,703,704.95,675.1,687.8,682.8,686.3,2256769,1.54881E+14,63115,876500,0.3884
24-09-2019,TECHM,EQ,682.8,686.05,705.9,683.7,704.05,703.85,698.83,3128057,2.18598E+14,97152,1392553,0.4452
25-09-2019,TECHM,EQ,703.85,704.05,709.95,698,705.5,705.9,706.03,3512690,2.48005E+14,104443,2250800,0.6408
26-09-2019,TECHM,EQ,705.9,705.45,716,701.8,713.3,713.7,711.51,3300104,2.34807E+14,95593,1294801,0.3924
27-09-2019,TECHM,EQ,713.7,710,718.65,702.05,704.3,704.3,710.02,2434719,1.7287E+14,54926,1320177,0.5422
30-09-2019,TECHM,EQ,704.3,704.5,716.6,696.2,716,714.5,710.69,2136186,1.51816E+14,74521,954694,0.4469
01-10-2019,TECHM,EQ,714.5,715,715,700,704.85,704.95,706.17,1709480,1.20718E+14,74027,893915,0.5229
03-10-2019,TECHM,EQ,704.95,705.25,717.75,692.55,701,702.5,706.88,2111319,1.49246E+14,66490,957455,0.4535
04-10-2019,TECHM,EQ,702.5,705,713.8,702.55,707.4,708.15,708.24,2273166,1.60995E+14,61065,1368809,0.6022
07-10-2019,TECHM,EQ,708.15,708.15,716.8,700.7,702.7,704.8,705.96,2578403,1.82025E+14,40481,1638392,0.6354
09-10-2019,TECHM,EQ,704.8,702.8,713.9,701.85,711,711.05,708.06,1115851,7.90089E+13,40510,469821,0.421
10-10-2019,TECHM,EQ,711.05,708.05,718.85,703.5,709.1,711.3,712.76,1507268,1.07432E+14,51535,552517,0.3666
11-10-2019,TECHM,EQ,711.3,701.3,723.9,697.5,721,721.45,710.48,3785425,2.68948E+14,62872,1599001,0.4224
14-10-2019,TECHM,EQ,721.45,721,728.65,717.45,721.5,720.75,722.7,1871571,1.35258E+14,34218,733662,0.392
15-10-2019,TECHM,EQ,720.75,724,729,719,720.9,720.5,722.77,1482881,1.07178E+14,51020,553582,0.3733
16-10-2019,TECHM,EQ,720.5,720.1,729.75,717.7,728,727.7,724.72,2114943,1.53274E+14,55471,1166509,0.5516
17-10-2019,TECHM,EQ,727.7,725,731,715.95,724.8,724.35,721.12,2177984,1.57058E+14,55236,1219688,0.56
18-10-2019,TECHM,EQ,724.35,724.45,737.75,722.7,734.35,734.2,731.68,2907649,2.12748E+14,49576,1881017,0.6469
22-10-2019,TECHM,EQ,734.2,727.4,732,714.3,719,717.65,723.95,2825230,2.04532E+14,75099,1964740,0.6954
23-10-2019,TECHM,EQ,717.65,717.65,734.4,716.35,725.5,726.6,727.85,2143330,1.56003E+14,53289,872352,0.407
24-10-2019,TECHM,EQ,726.6,730,745,724.4,725.8,726.35,735.73,2888332,2.12502E+14,79017,1052534,0.3644
25-10-2019,TECHM,EQ,726.35,730.9,730.9,701.2,721,720.95,716.86,2785014,1.99646E+14,80528,1195513,0.4293
27-10-2019,TECHM,EQ,720.95,723,737.4,718.5,735,726.75,726.08,194215,1.41016E+13,4190,49980,0.2573
29-10-2019,TECHM,EQ,726.75,728,763,725.1,754.3,754.75,746.45,3292048,2.45734E+14,56555,1295605,0.3936
30-10-2019,TECHM,EQ,754.75,762,764.8,745.55,754.2,754.4,753.91,2232609,1.68319E+14,44427,889833,0.3986
31-10-2019,TECHM,EQ,754.4,754.95,759.35,736.6,739,739,743.93,4178139,3.10822E+14,89453,2702915,0.6469
01-11-2019,TECHM,EQ,739,740.9,764,740,758.25,760.45,754.29,4136257,3.11994E+14,81952,2206438,0.5334
04-11-2019,TECHM,EQ,760.45,760.45,777.6,753.45,769.35,769.5,767.43,4936914,3.78873E+14,121621,2253548,0.4565
05-11-2019,TECHM,EQ,769.5,772,775.55,764.8,774.5,773.25,770.83,3303839,2.54669E+14,59162,1565668,0.4739
06-11-2019,TECHM,EQ,773.25,784,784,767.6,769.6,771.9,775.25,9486591,7.35446E+14,150118,4431865,0.4672
07-11-2019,TECHM,EQ,771.9,775,775,765.05,770.65,769.7,770.21,2060900,1.58733E+14,53305,1115080,0.5411
08-11-2019,TECHM,EQ,769.7,772,777.85,770.3,772,771.35,772.66,2368591,1.8301E+14,47466,1709665,0.7218
11-11-2019,TECHM,EQ,771.35,769.95,774.5,768.05,769,770.4,771.16,1345883,1.03789E+14,30246,774670,0.5756
13-11-2019,TECHM,EQ,770.4,768,773.8,746,754.05,757.05,759.99,2434874,1.85048E+14,31756,1216695,0.4997
14-11-2019,TECHM,EQ,757.05,756,763.5,748.3,760.9,758.35,755.75,2564424,1.93807E+14,83610,1406786,0.5486
15-11-2019,TECHM,EQ,758.35,758.35,763.25,749.3,752.4,751.95,755.09,1787358,1.34961E+14,25176,1134715,0.6349
18-11-2019,TECHM,EQ,751.95,752,758.3,747.5,753.1,751.8,752.6,2216434,1.66809E+14,79112,1431421,0.6458
19-11-2019,TECHM,EQ,751.8,754,766,752,763.25,763.15,762.97,2725437,2.07941E+14,68836,1733375,0.636
20-11-2019,TECHM,EQ,763.15,764.9,773,755.95,771.4,771.4,765.68,2343750,1.79457E+14,50886,1454080,0.6204
21-11-2019,TECHM,EQ,771.4,775,780,762.8,765,765.15,770.43,2102137,1.61955E+14,78362,1126309,0.5358
22-11-2019,TECHM,EQ,765.15,765,765,742.8,753.1,754.2,750.01,1819912,1.36495E+14,51839,734250,0.4035
25-11-2019,TECHM,EQ,754.2,754.2,765.7,750.85,764,763.55,762.72,1837243,1.4013E+14,82762,1112250,0.6054
26-11-2019,TECHM,EQ,763.55,766,767.85,756.3,757.8,763.6,763.38,2968850,2.26636E+14,63202,1485063,0.5002
27-11-2019,TECHM,EQ,763.6,762.85,769.55,757.35,768,767.55,764.47,1369944,1.04728E+14,46728,771501,0.5632
28-11-2019,TECHM,EQ,767.55,765.15,772.1,762,763.45,766.25,767.67,1096867,8.42027E+13,47121,598518,0.5457
29-11-2019,TECHM,EQ,766.25,766,772.35,758.4,760,761.45,764.59,1236902,9.45725E+13,31803,677500,0.5477
02-12-2019,TECHM,EQ,761.45,758.1,759.9,732.3,745.55,748.45,740.9,4333335,3.21056E+14,103882,1813434,0.4185
03-12-2019,TECHM,EQ,748.45,748.05,756.7,743.3,746,746.25,750.63,1838085,1.37972E+14,46272,766080,0.4168
04-12-2019,TECHM,EQ,746.25,746.9,761.5,743.55,758,758.8,755.83,1870954,1.41412E+14,70737,1163058,0.6216
05-12-2019,TECHM,EQ,758.8,755,766.75,752.1,763.2,764.9,763.73,2475102,1.89031E+14,69198,1660873,0.671
06-12-2019,TECHM,EQ,764.9,763.2,771.35,755.55,758,757.5,763.82,1092422,8.34414E+13,34308,404503,0.3703
09-12-2019,TECHM,EQ,757.5,759.45,759.45,746.5,751,750.35,751.52,1435556,1.07885E+14,36008,689493,0.4803
10-12-2019,TECHM,EQ,750.35,749.95,749.95,737.3,744.9,744.95,742.24,1582428,1.17455E+14,55128,633863,0.4006
11-12-2019,TECHM,EQ,744.95,741,760,741,759,757.95,755.21,1644499,1.24195E+14,54932,807624,0.4911
12-12-2019,TECHM,EQ,757.95,761,766,752.5,753.15,756.45,760.61,1184008,9.00571E+13,65319,550180,0.4647
13-12-2019,TECHM,EQ,756.45,758.95,763.95,748.25,759.6,761.85,756.19,2019424,1.52707E+14,49584,1048591,0.5193
16-12-2019,TECHM,EQ,761.85,762.7,784,759,774.5,773.3,776.68,5810893,4.51322E+14,93819,2316293,0.3986
17-12-2019,TECHM,EQ,773.3,775.55,782,772.6,778.7,777.35,777.55,2421510,1.88284E+14,80528,1095904,0.4526
18-12-2019,TECHM,EQ,777.35,780.1,794,780.1,789,786.65,786.97,5676894,4.46755E+14,117473,2769968,0.4879
19-12-2019,TECHM,EQ,786.65,790,790,778.1,781,782.75,782.57,2099931,1.64335E+14,50138,1301355,0.6197
20-12-2019,TECHM,EQ,782.75,784.05,787.7,778,783,783.35,782.42,2092547,1.63726E+14,72928,1449167,0.6925
23-12-2019,TECHM,EQ,783.35,778.6,787.4,774.95,775.35,775.95,778.81,1887292,1.46984E+14,44851,1341821,0.711
24-12-2019,TECHM,EQ,775.95,776,777.95,767.6,770.95,772.05,771.47,1413973,1.09084E+14,34545,618746,0.4376
26-12-2019,TECHM,EQ,772.05,771,779.05,768.05,772,770.4,774.04,1276520,9.88081E+13,33394,244985,0.1919
27-12-2019,TECHM,EQ,770.4,771,781.4,769.1,781.2,780.2,777.37,1363474,1.05992E+14,29682,724379,0.5313
30-12-2019,TECHM,EQ,780.2,782.7,784.85,779.1,781.55,782.7,782.67,1055528,8.26133E+13,26987,662921,0.628
31-12-2019,TECHM,EQ,782.7,780.05,780.95,760,761.2,762.3,766.52,3004887,2.30332E+14,53341,633281,0.2108
01-01-2020,TECHM,EQ,762.3,766,766.8,760.35,761.9,762.1,763.39,746371,5.69775E+13,17126,147395,0.1975
02-01-2020,TECHM,EQ,762.1,762.1,769.15,761,766,766.05,766.33,1133488,8.6863E+13,50776,518229,0.4572
03-01-2020,TECHM,EQ,766.05,766,779.9,763.55,775,775.1,775.14,2121704,1.64461E+14,54537,881327,0.4154
06-01-2020,TECHM,EQ,775.1,774.85,778.8,768.15,769,770.4,773.7,1734439,1.34194E+14,52469,840496,0.4846
07-01-2020,TECHM,EQ,770.4,770,778.5,760.6,776.65,777.1,770.9,1937143,1.49334E+14,36396,725429,0.3745
08-01-2020,TECHM,EQ,777.1,770.1,784.9,767.1,768.1,769.8,776.33,2596664,2.01587E+14,56014,981759,0.3781
09-01-2020,TECHM,EQ,769.8,770.5,776.45,762.2,774,773.65,770.18,1678891,1.29304E+14,49933,626300,0.373
10-01-2020,TECHM,EQ,773.65,779,781.9,772.45,778.95,776.25,776.7,1105725,8.58812E+13,35828,502460,0.4544
13-01-2020,TECHM,EQ,776.25,779.9,788.7,775.05,786,785.85,784.79,1393509,1.09361E+14,26980,523121,0.3754
14-01-2020,TECHM,EQ,785.85,785.85,797.8,783.7,796.3,796.25,790.88,1628535,1.28797E+14,53736,830392,0.5099
15-01-2020,TECHM,EQ,796.25,796.15,803.65,788.5,791.6,795.15,796.05,1759644,1.40076E+14,44354,705203,0.4008
16-01-2020,TECHM,EQ,795.15,793,795.7,781.1,784,782.85,785.33,1110008,8.71717E+13,53657,442760,0.3989
17-01-2020,TECHM,EQ,782.85,783.5,786.75,775.5,778.05,778.45,780.14,989312,7.71805E+13,49622,490715,0.496
20-01-2020,TECHM,EQ,778.45,778.5,785.45,774.55,780,778.2,779.94,1620105,1.26359E+14,52213,975138,0.6019
21-01-2020,TECHM,EQ,778.2,777.25,783.4,775,779.5,778.9,779.2,976954,7.61244E+13,54605,433814,0.444
22-01-2020,TECHM,EQ,778.9,780,790.45,776.2,778.55,778.75,781.75,1192201,9.32007E+13,42351,512037,0.4295
23-01-2020,TECHM,EQ,778.75,777.25,780.45,766.9,769.5,768.95,771.39,2018777,1.55726E+14,82067,1289079,0.6385
24-01-2020,TECHM,EQ,768.95,765.1,788.75,763.3,786.9,787.3,777.05,2364265,1.83716E+14,76417,1348773,0.5705
27-01-2020,TECHM,EQ,787.3,786,796.25,779.65,792.1,791.5,790.45,1175606,9.29252E+13,26671,397423,0.3381
28-01-2020,TECHM,EQ,791.5,792.5,795.75,784.6,794.7,794.25,791.36,1506685,1.19233E+14,61577,738077,0.4899
29-01-2020,TECHM,EQ,794.25,796.9,807.2,793.55,803.75,804.15,802.33,2565136,2.05809E+14,122141,1158240,0.4515
30-01-2020,TECHM,EQ,804.15,805.6,807.95,784,794.5,791.35,792.84,2493688,1.97709E+14,70718,1391962,0.5582
31-01-2020,TECHM,EQ,791.35,796.85,802.5,783,800,796.6,794.8,3081521,2.44921E+14,62114,1077760,0.3497
01-02-2020,TECHM,EQ,796.6,796.95,812,765.7,807,807.55,792.93,6476968,5.13577E+14,92958,3091832,0.4774
03-02-2020,TECHM,EQ,807.55,808,818.7,790.5,793.2,793.15,807.99,3383074,2.73349E+14,87563,1386323,0.4098
04-02-2020,TECHM,EQ,793.15,794.3,813,794.3,811,811.1,807.49,1779834,1.4372E+14,54008,868911,0.4882
05-02-2020,TECHM,EQ,811.1,810,816,807,811.95,814.05,811.94,1613898,1.31039E+14,56554,809231,0.5014
06-02-2020,TECHM,EQ,814.05,812.7,825.95,810.05,817,817.7,819.05,1553656,1.27252E+14,50057,652671,0.4201
07-02-2020,TECHM,EQ,817.7,817.7,825.45,814.25,822.65,824.45,820.73,1397438,1.14692E+14,47565,826809,0.5917
10-02-2020,TECHM,EQ,824.45,827,827.1,811.5,812.5,813.65,815.58,1098971,8.96298E+13,36704,603430,0.5491
11-02-2020,TECHM,EQ,813.65,813,821.85,811.05,821,819.95,816.48,1143705,9.33818E+13,39211,542696,0.4745
12-02-2020,TECHM,EQ,819.95,820,826.45,816.8,821.1,821.5,822.35,1394424,1.1467E+14,45526,632198,0.4534
13-02-2020,TECHM,EQ,821.5,822.8,830,814.35,828,828,820.38,1737974,1.42581E+14,60849,1046146,0.6019
14-02-2020,TECHM,EQ,828,827,838,825.05,833,834.15,833.86,2143044,1.78699E+14,61957,1068602,0.4986
17-02-2020,TECHM,EQ,834.15,835.95,837,827.45,834.2,833.25,832.46,793328,6.60417E+13,23477,275998,0.3479
18-02-2020,TECHM,EQ,833.25,825.35,840,825.35,838.55,838.8,835.87,1507814,1.26033E+14,47108,522022,0.3462
19-02-2020,TECHM,EQ,838.8,839,844.85,836.05,842,840.9,840.39,881874,7.41117E+13,46482,266928,0.3027
20-02-2020,TECHM,EQ,840.9,840.15,845.9,826.95,827.45,829.6,836.04,1066232,8.91414E+13,52260,679688,0.6375
24-02-2020,TECHM,EQ,829.6,828.95,843.9,815.75,822,820.1,832.88,2917544,2.42996E+14,70947,1278624,0.4383
25-02-2020,TECHM,EQ,820.1,822,826.8,809.05,824.95,822.1,817.14,2479975,2.02649E+14,67477,1383377,0.5578
26-02-2020,TECHM,EQ,822.1,820,825.5,808.2,811,811.45,817.38,2212784,1.80869E+14,73034,1000060,0.4519
27-02-2020,TECHM,EQ,811.45,807,819.7,800.2,808.35,809.15,807.52,1907768,1.54056E+14,68391,1006626,0.5276
28-02-2020,TECHM,EQ,809.15,789.8,808,732.05,746.25,744.4,754.08,5959364,4.49384E+14,129459,3274668,0.5495
02-03-2020,TECHM,EQ,744.4,742,754.45,734.4,744.4,744.55,745.05,3784522,2.81965E+14,99512,2009190,0.5309
03-03-2020,TECHM,EQ,744.55,750,757.65,742.1,755.2,752.3,749.25,2168900,1.62504E+14,53848,1050811,0.4845
04-03-2020,TECHM,EQ,752.3,754,774.85,748,770,771.3,760.28,2685540,2.04175E+14,87743,1221656,0.4549
05-03-2020,TECHM,EQ,771.3,769.95,784,752.35,758.15,756.1,770.61,2126955,1.63906E+14,94840,922198,0.4336
06-03-2020,TECHM,EQ,756.1,746.1,749.75,731.4,741.2,740.4,742.6,2004893,1.48883E+14,65797,1144174,0.5707
09-03-2020,TECHM,EQ,740.4,715,730,696.55,703.75,704.8,708.12,3429034,2.42816E+14,122068,2006302,0.5851
11-03-2020,TECHM,EQ,704.8,681,713.9,666,710.8,708.55,700.07,4626235,3.23869E+14,104365,2344817,0.5069
12-03-2020,TECHM,EQ,708.55,676,690,637.1,650,649.85,657.02,3796969,2.49469E+14,91235,1926295,0.5073
13-03-2020,TECHM,EQ,649.85,603.25,670,525.9,663.25,655.95,628.93,4553639,2.86393E+14,115937,1939223,0.4259
16-03-2020,TECHM,EQ,655.95,634.8,634.8,591,609.9,603.4,608.99,6499358,3.95806E+14,123457,3924913,0.6039
17-03-2020,TECHM,EQ,603.4,600,617.95,583.3,600,595.45,605.24,3333751,2.01773E+14,91710,1814804,0.5444
18-03-2020,TECHM,EQ,595.45,600,611.25,570.65,581,579.65,591.47,3548532,2.09883E+14,85476,1620301,0.4566
19-03-2020,TECHM,EQ,579.65,549.65,577.65,523,538.8,530,546.39,4932164,2.69486E+14,108237,2456525,0.4981
20-03-2020,TECHM,EQ,530,525.1,595.45,525.1,567,576.35,568.65,6316078,3.59161E+14,117417,3179016,0.5033
23-03-2020,TECHM,EQ,576.35,540,542,471.4,494.9,487.2,516.26,2912769,1.50373E+14,82821,1685882,0.5788
24-03-2020,TECHM,EQ,487.2,487,533.95,487,498,503.5,508.37,4082147,2.07525E+14,129792,1995269,0.4888
25-03-2020,TECHM,EQ,503.5,509,542.85,507.05,525,526.7,523.91,3664272,1.91973E+14,94678,2078178,0.5671
26-03-2020,TECHM,EQ,526.7,539.35,564.9,513,519.9,515.2,526.81,5979874,3.15027E+14,115495,2851224,0.4768
27-03-2020,TECHM,EQ,515.2,525,538.8,498,500.5,504.1,515.34,4672189,2.40777E+14,84744,2186121,0.4679
30-03-2020,TECHM,EQ,504.1,494,532.35,485.65,528,526.8,522.26,4138338,2.1613E+14,98545,1755252,0.4241
31-03-2020,TECHM,EQ,526.8,537,575.25,527.85,562,565.5,549.27,3652957,2.00645E+14,77375,1780536,0.4874
01-04-2020,TECHM,EQ,565.5,560,560.3,510,512.35,511.2,526.83,4114437,2.1676E+14,98040,2046528,0.4974
03-04-2020,TECHM,EQ,511.2,513.75,533.15,510.1,524,520.9,521.07,5826215,3.03587E+14,126608,2443907,0.4195
07-04-2020,TECHM,EQ,520.9,536.5,557.65,535.75,547,549.85,545.87,3532484,1.92827E+14,87997,1553610,0.4398
08-04-2020,TECHM,EQ,549.85,539.95,569.8,537,555.3,558.9,560.61,4113059,2.30582E+14,91104,2261575,0.5499
09-04-2020,TECHM,EQ,558.9,570,582.7,537.55,547,545.25,548.36,5917546,3.24496E+14,100004,2369472,0.4004
13-04-2020,TECHM,EQ,545.25,551,551,521.75,528,526.85,528.94,3822647,2.02196E+14,77923,1772504,0.4637
15-04-2020,TECHM,EQ,526.85,528,548.6,528,536.75,538.65,539.17,6316300,3.40556E+14,119521,4025426,0.6373
16-04-2020,TECHM,EQ,538.65,527,530,508.35,518.25,517.65,515.94,7001494,3.61235E+14,220623,3025456,0.4321
17-04-2020,TECHM,EQ,517.65,529.1,532,500,511,509.85,508.08,10839905,5.50751E+14,220131,5804693,0.5355
20-04-2020,TECHM,EQ,509.85,517.95,531.9,512,524.1,524.85,523.98,4549099,2.38363E+14,95346,1887194,0.4149
21-04-2020,TECHM,EQ,524.85,511,520,505.9,512.15,512.95,513.04,2950307,1.51364E+14,76480,1467362,0.4974
22-04-2020,TECHM,EQ,512.95,512,521.9,507.05,520.5,518.3,517.41,2268503,1.17375E+14,61020,1018198,0.4488
23-04-2020,TECHM,EQ,518.3,519,527.85,509.3,522,523.7,517.69,6096448,3.15609E+14,109439,2428985,0.3984
24-04-2020,TECHM,EQ,523.7,522,532.6,502.1,505,503.45,515.87,4817932,2.4854E+14,105289,2100283,0.4359
27-04-2020,TECHM,EQ,503.45,511.7,519,506.5,511,511.7,513.07,4032708,2.06904E+14,91918,2055422,0.5097
28-04-2020,TECHM,EQ,511.7,518,528.5,515.55,521,520.4,523.28,4972775,2.60213E+14,92473,2171980,0.4368
29-04-2020,TECHM,EQ,520.4,525.95,536.9,522.1,531.5,528.7,530.04,6362006,3.37212E+14,113270,2833324,0.4454
30-04-2020,TECHM,EQ,528.7,541,552.9,532.35,545.95,546.25,542.75,8932244,4.84796E+14,149585,3995286,0.4473
04-05-2020,TECHM,EQ,546.25,515,519.75,498,504.7,502.45,506.41,14814583,7.5022E+14,398757,7681477,0.5185
05-05-2020,TECHM,EQ,502.45,506,514,498.2,500.5,499.95,506.1,5717728,2.89375E+14,118256,3241820,0.567
